NAME,POS,G,A,+/-,PPP,SHP,SOG,HIT,BLK,W,GA,SV,SO,OTL
Thomas Harley,D,12.797866303594336,36.69842975629981,6.7601823220876645,10.606550378217854,0.17713128447464485,151.99125231708138,47.22624568189402,142.77134268735693,,,,,
Mika Zibanejad,"C,RW",28.832254288547723,45.78653043393705,-0.8003088233573039,30.153614012201587,2.8703864939465085,224.0529431438792,87.39808371679344,52.073276896030954,,,,,
Spencer Knight,G,,,,,,,,,21.763104785186876,171.69897736076965,1614.3786550546984,1.7761981296372005,8.309223803703295
Sam Reinhart,RW,38.262697442378936,39.050318975027885,4.642520098420197,28.448360850633627,3.8798481866657593,203.89464515346376,81.04276957126154,52.02424437215541,,,,,
Bowen Byram,D,12.575040289235003,40.936414239583286,-7.818817655146978,13.529877685904124,0.8433003292968443,137.41311064502167,66.38362414788844,115.20999818101625,,,,,
Dylan Larkin,C,33.26908653494434,37.99784982306812,-1.7991033135553087,25.51542707357708,0.955332695758608,242.9584717021764,51.8489014129437,37.53068745916569,,,,,
Bo Horvat,C,33.41013123795445,33.59634014883875,-1.9379651538633949,15.314659949636438,2.171295231341786,272.7449599684513,76.13605547512098,48.124229505610074,,,,,
Dustin Wolf,G,,,,,,,,,19.942569712542177,164.41959347437637,1565.241632320311,2.3323430585576492,8.764357571864455
Brock Faber,D,12.922574977737426,31.885933315846454,3.0506784697065563,8.3621917538773,1.4410124825245472,161.24283082635705,42.74266451455686,146.73680786509837,,,,,
Kirill Marchenko,RW,30.5568783260337,43.456623266156384,4.166958161117346,24.794710881015796,0.14419706240530805,234.3370721871754,62.5466551713741,42.53618355103702,,,,,
Jeremy Swayman,G,,,,,,,,,26.748164853440084,157.5030565228802,1476.0030696399394,2.8607664816519525,7.062958786639965
John Gibson,G,,,,,,,,,26.6609825475543,155.11312846992325,1461.4818697612154,3.0433569848978617,7.084754363111426
Jesper Bratt,"LW,RW",23.634483074865877,56.78051087242735,2.3080676041842865,26.58053275954583,1.448264508598049,196.7379874933463,81.76098122375102,31.644687149692324,,,,,
Tim Stützle,"C,LW",28.80566982361914,50.43397129285252,2.559089290878359,27.671398640059092,1.0126480799259021,194.26025029829987,121.81546894952585,46.004222349066225,,,,,
Logan Cooley,C,35.32351147233534,43.244787300980455,2.381871697121699,25.454071669169814,0.6662207020552411,183.0473777353146,76.53171113036035,38.901284283593874,,,,,
Adrian Kempe,RW,34.09740110284212,40.7330957176939,0.8027811233998727,16.909209875295254,0.5646638924117782,238.9103103241424,116.14242927609811,39.29741853133878,,,,,
Luke Hughes,D,9.236287720955948,40.788036412210836,-0.26521146972256837,17.30612866571882,0.1344468749513574,169.83993498785412,31.4174415913745,78.34487879674745,,,,,
Connor Bedard,"C,RW",28.900766184963388,47.549040629545416,-9.922429956138826,27.316238902283665,0.019717667374389007,215.62683635617256,35.25573825142512,28.26074337983866,,,,,
Adam Fantilli,C,31.92345099000284,38.12234992045819,-0.06077548369133603,17.127294342935667,0.31735198138150383,231.32497649578013,123.08526364696361,50.71860039689592,,,,,
Shayne Gostisbehere,D,9.031848698756257,40.43889571559172,6.977340092845605,22.679038110274288,0.011091206564141884,139.4234150499696,55.218136758311914,88.63807309105519,,,,,
Vince Dunn,D,10.600098609865078,35.578457749773186,-6.908741137389696,17.325822273058908,0.03831692792206928,163.7261101837258,39.89721783303996,91.95801208875878,,,,,
Karel Vejmelka,G,,,,,,,,,28.623751289050222,156.2214691580829,1430.496315551963,2.958679756322466,6.59406217773743
Filip Hronek,D,7.481421185214982,40.92506638483729,-8.37735568276434,14.900566463127117,0.1289565882511184,136.47703744060448,117.56388243474302,108.46717714354958,,,,,
Dougie Hamilton,D,9.488114632749985,30.44173520379327,0.9065703498103161,14.851110864202475,0.09643275177618181,198.00044159005319,87.25561849246463,93.9228045599706,,,,,
Robert Thomas,C,27.12771831078118,52.94968081918912,2.4584929077546853,20.606679405462433,1.7129665378769199,144.7721212683405,21.724373817282146,46.87087316297587,,,,,
Nikolaj Ehlers,LW,27.829800226826908,45.50512541465876,8.613005776481081,25.747099474746754,0.01000966749414497,219.573758334221,36.1323086484934,31.017123180205452,,,,,
Will Smith,"LW,RW",30.857840322531267,45.37859379144347,-1.712786287345475,23.29380649409933,0.20081649045302163,205.46791012058858,26.491189364140187,20.0280646630404,,,,,
Lukas Dostal,G,,,,,,,,,25.432891450545974,168.0828585534494,1506.6394132808314,2.0524696065164667,7.39177713736352
Bryan Rust,RW,29.989710494784376,37.08854494801506,0.13874987363711763,21.741514173136597,1.2895385460524886,207.2023459499262,50.94295352158107,69.57152292488102,,,,,
MacKenzie Weegar,D,6.19441626109393,26.443104079565565,-1.0968649218960027,7.92118891865176,1.4159797852078873,153.49103042818848,170.24908064772666,180.2048583150764,,,,,
Brayden Point,C,32.91618327252528,40.56710421860747,9.09388483326944,24.20056740868634,0.02183297308491906,182.53156920931391,22.5669915241957,34.77969583965894,,,,,
Brady Tkachuk,"C,LW",27.91758428603915,35.49826537686082,5.9289976259551,16.975921385100936,0.21211013935833845,285.42101377382625,217.5006601282302,31.890064664858702,,,,,
Roope Hintz,C,27.844113789548768,42.25083074027701,7.97767635802712,25.606756783510605,0.5224981045507566,191.5581216000557,76.11765237074073,36.70118124690234,,,,,
Juraj Slafkovsky,"LW,RW",27.438149254017734,42.09837366440552,4.291863013757503,23.54383956034608,0.017494301361887697,180.14046549070957,131.2975428713971,73.01023577051751,,,,,
Owen Power,D,9.947311356574101,33.35464900902566,0.8462696623286283,4.789504841436231,1.4816424986833732,149.84154007621294,40.3410348747945,117.9859243973324,,,,,
Seth Jones,D,8.519800173892042,31.61741786559667,2.676893698579931,18.6591387822951,0.10908261701958091,140.87907036982563,82.89288904322596,110.43460909771096,,,,,
Thomas Chabot,D,9.041660879259405,30.332967792398186,2.534455683630732,7.9240459384461195,0.9272576574686984,140.83145213863435,57.25419904388504,134.41144349918918,,,,,
Elias Pettersson,C,20.937847628988802,40.89110587413996,-9.238151525704314,22.63719660757968,1.6221406681090211,160.50383686871078,80.87195439038842,108.53792420943523,,,,,
Jakub Dobes,G,,,,,,,,,27.654075673658802,140.342010967666,1303.71580059127,2.81787036207032,5.586481081585299
Scott Wedgewood,G,,,,,,,,,26.983588351864906,119.62349529903675,1182.3467334420557,3.0467649591535904,4.504102912033785
Anton Frondell,C,23.704601251210025,38.578642123531495,-6.496732700731483,18.532349540849296,0.0,213.78611162725394,66.20939887538886,60.80364376896077,,,,,
Beckett Sennecke,RW,27.340653858716873,43.63731728790239,-2.8341209568222383,18.136498553560298,0.03339007736116088,212.42996046924407,95.93510197606078,27.0570243601884,,,,,
Pavel Dorofeyev,"LW,RW",36.778207485753626,26.826589521074993,1.6526614253982443,27.766836862994587,0.004518063971650775,232.6281926207302,34.33080222817962,31.66635028528992,,,,,
Philip Broberg,D,9.659302611115368,33.050332863970034,0.5571878465947399,12.754307405254785,0.16573610709023384,124.67670056238887,49.03334188513972,114.89325851468729,,,,,
Cole Hutson,D,11.116165207644375,36.175881337046484,2.8484535543450327,24.07078675381544,0.009889921204393692,112.85842376080257,89.25841898534568,75.88170675610985,,,,,
Dylan Holloway,"C,LW",29.49192044865564,40.14125204900566,2.0215185265051296,15.508286548008678,0.19166580661837826,206.8260769547751,152.43954503893616,49.8873194314915,,,,,
Brandon Montour,D,10.70232354304479,22.886957844135633,-8.688141087435959,8.02602865988054,0.04950445071443312,199.7975048405175,84.52673497777504,99.31228097229265,,,,,
Sergei Bobrovsky,G,,,,,,,,,28.219856875754058,150.9072062419003,1352.5502780015827,2.406348803158295,6.280986458153784
Nick Schmaltz,"C,RW",26.62446131425753,40.727279335907134,2.6100257010805685,20.47121744510842,1.7416898106434384,194.0685505002661,26.26199824195832,49.96861004930466,,,,,
Rasmus Andersson,D,10.426535298055406,23.185807988956803,2.9664394754094543,5.450615159895382,0.551286787785651,151.19249877469986,45.19432201988802,149.65433938815653,,,,,
Joel Eriksson Ek,C,24.480991227977125,34.71448188167109,4.813355888579467,19.16133526330188,0.36912238016487586,232.7507647281807,121.72707209843747,45.38151776645797,,,,,
Alexis Lafrenière,"LW,RW",29.218322637768484,38.71887607089782,1.2955265224421506,20.71141996781291,0.016778410930604528,199.34383372244645,93.20122288444588,37.87578150990075,,,,,
Dmitry Orlov,D,5.736517437388376,37.85411255352895,-3.388459930612314,19.062525642902692,0.07936334314267532,117.86600887956374,120.12470143167616,89.73597989733402,,,,,
Dylan Strome,C,23.8795912103802,43.744336641555726,4.383635561632848,24.720997122771028,0.03246590639185744,156.64902098031342,22.014575430567582,54.67721927231618,,,,,
Alex Tuch,"LW,RW",29.506549680909423,31.909909484214932,5.798627059811164,6.7445613235521105,4.4910984050139735,196.40336763660895,82.57620412627794,95.9255055171654,,,,,
Mathew Barzal,"C,RW",19.528645280692594,48.65291698071031,-0.27782694928577367,18.748437134726384,0.023477143000713116,187.35489480665763,36.02353303970132,48.39909239516171,,,,,
Ryan O'Reilly,C,22.98535283271962,41.5987232683239,-1.240173667354101,19.227169621560055,1.8121875229358195,166.540421834788,23.56152737635088,69.3660696452876,,,,,
Noah Hanifin,D,7.775810099920648,28.026952508190757,5.87450065677274,5.826954866938801,0.4105287777861319,151.2419132484303,47.79929595354799,126.98310763049832,,,,,
Simon Nemec,D,11.68050753418622,26.109753828821496,-8.831589964613517,9.795257428579731,0.06226283309418409,139.93568187200395,33.22610686358379,118.77971487279511,,,,,
Ivan Demidov,RW,24.561992413312204,49.54774439777774,3.122162364991707,25.44506050240846,0.007573371623182139,154.25230507657767,42.46098150861208,31.01153242381002,,,,,
J.T. Miller,"C,LW,RW",22.539047176313478,46.47933768044978,0.04507300567181586,22.243489613904803,2.1278626581996445,170.11089416878409,153.7703641265117,47.33191256765714,,,,,
Darnell Nurse,D,5.275452000745784,21.07687010500238,-2.186069245623116,0.6557361148503695,1.379304622535471,163.34849168066017,141.59356899336385,177.92033603669586,,,,,
Mark Stone,RW,24.131767173594874,46.70302872946567,6.06110328392505,27.298704749784477,1.9710870985930868,146.56532151695376,38.99656809441436,48.956787151890175,,,,,
Andrei Svechnikov,"LW,RW",28.08348836493612,38.84726158150752,5.700911307906384,24.93600188133316,0.002084597058741818,204.71498465956037,150.80642256625737,21.997696836938417,,,,,
Quinton Byfield,C,27.60145606335567,35.87365398630382,1.4455623522751793,16.20521612909049,1.0991200143881672,201.97281682432921,73.39801226458319,43.01273237400349,,,,,
Jesper Wallstedt,G,,,,,,,,,25.643467471567558,120.20763642994314,1166.6708293118022,2.885885141015034,5.14441250676963
Linus Ullmark,G,,,,,,,,,27.487160326496102,131.4430047517825,1221.78504744963,3.4977544369638154,5.628209918376
Travis Konecny,"LW,RW",25.991665975624937,43.151181121510724,1.0457078756931237,14.66172114716865,1.303428474421854,190.23410467156197,101.06524308300297,38.37057971881325,,,,,
Steven Stamkos,"C,RW",35.19959076152056,27.39997708967662,-3.2945552924303985,24.7655016189204,0.020430199326361483,209.92702144444334,82.8442442522019,40.02868757479781,,,,,
Rickard Rakell,"C,LW,RW",28.882783987438984,31.619414334331314,0.5726278802632286,18.25019247370079,2.1551900927074863,209.12747922524252,97.02898753009794,61.04400592732228,,,,,
Zeev Buium,D,11.147144542310434,32.36661297388573,-12.62760343009633,21.580158989011007,0.12255052484350533,108.86508992052603,48.550976237652876,83.4690396140214,,,,,
John Tavares,C,29.112755897434262,35.74360699743905,1.579886502542001,14.44169251226618,0.01496835323907201,201.437651016558,81.86754256955564,32.596037187575405,,,,,
Justin Faulk,D,8.035819366604887,26.816076257644827,-3.1442890681148645,6.717364202080039,0.8508844688396299,137.48097419911687,77.18168801502848,130.35829506775764,,,,,
Zach Hyman,"LW,RW",36.53020201705852,25.055340280512894,9.655819000625257,19.89605449448689,0.1788695379163952,230.26615033503265,69.78738382465295,28.224049838318333,,,,,
Victor Hedman,D,7.588360678232772,33.04561661999718,6.789129333937545,10.03273063671349,0.03961473182917152,119.25160764443685,49.263828009563525,101.4186035802822,,,,,
Pavel Mintyukov,D,9.874724796553176,26.446156346272666,-4.901347206013392,6.699074011368456,1.0790103718503505,115.68583678397265,75.04680623771232,134.7210530615348,,,,,
Jacob Markstrom,G,,,,,,,,,29.129465540625425,144.55297705682912,1274.0145509152985,3.0377525528582545,5.717633614843645
Jimmy Snuggerud,RW,26.088953908914657,37.73893452391891,-0.39157685907427214,14.612218026054059,0.003536121784398528,201.85977278790574,79.6161339060303,44.530994106547254,,,,,
Jordan Kyrou,RW,28.229569901972507,34.07471726891713,7.682023917647253,18.16123750753219,0.009401339917122963,213.570952613629,31.038590726400642,33.273787882405706,,,,,
Timo Meier,"LW,RW",26.921357143045736,25.698284678368218,0.29759354302153757,15.497216056155473,0.05990516515142226,256.95665606438325,123.32035971718308,52.72049142126205,,,,,
Morgan Geekie,"C,LW,RW",35.1455118209063,30.7170927987193,-0.9898177655771582,21.69744754983319,0.0022591363983741715,181.29902156169837,112.5777142759687,35.619950871163006,,,,,
Evgeni Malkin,"C,LW,RW",20.98132588129319,43.95150618441542,0.5296371153944612,23.541264942911557,0.0031146623935852475,182.7780088334742,40.937638323632235,34.38047747284312,,,,,
Matthew Knies,"LW,RW",28.09301522489808,41.08154436652292,-0.6271306926353556,18.22149303064648,0.5910345035093935,161.91903543468823,161.4672714865367,37.07749494977109,,,,,
Joel Hofer,G,,,,,,,,,21.76195581873261,129.1225200718194,1219.147423038018,2.321039466513,5.80951104531687
Drake Batherson,"LW,RW",27.9460368309243,37.65373476494145,1.91587789878523,27.115317760026933,0.0094574780676723,172.31459412646328,121.88395480238417,26.421975055582777,,,,,
Tomas Hertl,"C,LW",27.603027190391266,32.595125823878874,3.326488302192471,26.151847321339456,0.1524227642121571,194.17934052587455,104.04223342156051,47.19727313039263,,,,,
Zach Benson,LW,22.322227651315615,43.421362284611355,4.62918513020278,15.776663508224775,1.517802077866221,186.2485819012578,53.4480882160162,35.29340875161027,,,,,
Mattias Ekholm,D,6.587703080671547,27.084537279263984,9.034239299512821,2.617702886855385,0.24694342877523298,135.9994227355288,69.95697291005243,121.25747328202719,,,,,
Brock Nelson,C,27.28430023752141,29.87227011223983,9.820617731601608,12.520536457765356,2.111196656503757,192.9594835498136,42.08776772642342,58.06535642248545,,,,,
Jamie Drysdale,D,10.172221390881584,27.27986543754035,0.20331358032007965,12.761215119369435,0.026005797007004637,112.21643436905505,30.21132771401174,100.88333116405656,,,,,
Michael Misa,C,26.894007904760922,36.6086064975043,-1.742655570474475,24.13899462374825,0.008347043728285802,150.80702702578625,44.060324367285844,42.94594324248852,,,,,
Travis Sanheim,D,7.743844512109836,24.294868197924714,1.1861046795121575,1.3242487869602244,2.53442177807476,109.14984884515923,60.19845559105877,153.49367836448246,,,,,
Simon Edvinsson,D,9.960625839760514,22.77924343040076,0.04488902959731821,0.5733537126842477,1.1097935223406097,105.47345801396021,94.49070276408193,157.27166991776284,,,,,
Alex Nikishin,D,10.43111197855797,24.290468029223085,7.66733871141509,9.396021531514199,0.6334058669064837,130.25081575365297,124.68993299117274,103.77439656185702,,,,,
Ivan Provorov,D,6.197788697271965,24.33543752476349,1.7765269696380297,2.522874018417617,0.8931441117637164,130.32312336127646,38.47195483362378,140.55685992656606,,,,,
Dylan Cozens,C,23.641907084777696,33.419992105956474,3.125126287740929,22.212827810281375,0.09343664273658385,201.82028504946786,195.19980127052648,31.579872966111243,,,,,
Tom Wilson,RW,29.174247189901266,31.501211089972067,6.199896184716012,14.033637161188247,2.590548166768982,176.39084810403133,199.06792440943593,62.551787574847445,,,,,
Porter Martone,RW,24.946273314235683,35.49474576195949,0.9753503828864938,21.230689187594532,0.04599523252465362,199.96936169028882,104.54637463528128,30.640249809581643,,,,,
William Eklund,"LW,RW",19.450913287600937,42.28870052562877,1.1713524213790116,19.57465053758623,0.3534593814609644,175.57719846326356,66.83112320867833,49.14417823409851,,,,,
K'Andre Miller,D,8.488786381086875,27.129961369228347,5.230282975078829,3.0358194824852687,1.2794063763952914,127.9608916117868,110.8327226140494,107.54350108569649,,,,,
Anton Forsberg,G,,,,,,,,,22.03733839573548,125.50612598982,1176.7564028954296,2.597331974377752,5.7406654010661295
JJ Peterka,"LW,RW",29.746861064118338,34.306717159031045,-0.3538469835327226,13.946101763294067,0.47891190182954213,194.25473911932042,30.50637695350616,23.93469718595506,,,,,
Gavin McKenna,LW,22.66175178518537,42.19184648829132,0.2897560975609757,19.795097845976038,0.0,170.8177124811643,94.6473922613808,35.31707317073168,,,,,
Nazem Kadri,"C,LW",22.014558598295512,33.45838380402834,5.740577156430606,22.76108405990566,0.03363195427809045,225.4831750925802,53.0490495749114,29.586349691463887,,,,,
Jacob Trouba,D,3.4424286735982053,19.47489218927462,-3.868303081407116,0.39188103668526986,0.701610354251198,136.27449529960478,145.31597837752142,170.45079749232792,,,,,
Gustav Forsling,D,6.421162776648852,25.407751205393986,4.696553364099562,0.7215168258912699,0.32716468683733313,144.3401668427409,68.63662053624012,108.13329847585109,,,,,
Gabriel Vilardi,"C,RW",28.83207196604383,35.00970347071708,2.050986285954144,23.204121798762728,0.016805259421687674,152.0558654866451,24.445050401713083,39.953887776061435,,,,,
Morgan Rielly,D,6.841610958164249,25.975477792023717,0.19977292141038722,5.4378512713157425,0.30054979286430555,121.25818207556723,43.126470257132134,113.5455399558565,,,,,
Cam York,D,6.553995446897742,22.570364858470967,0.3088932886163805,6.603039150161643,0.4576265427063035,104.2664155106114,50.36844461211417,149.9392833743084,,,,,
Brady Skjei,D,6.0819356530105715,25.766917857407403,-4.310076049718125,7.500756633957322,1.6440101469583583,130.57700994528983,72.4535817274773,101.5350648479172,,,,,
Jake Allen,G,,,,,,,,,22.73722380505809,125.22147899001659,1155.3493489204996,2.6190790051627304,5.5656940487355
Ryan Hartman,"C,RW",25.080934943630318,25.036825909094144,2.960675456964582,16.799051429200432,0.020363400110011583,202.24772518420247,75.50421603042857,79.17614796539007,,,,,
Devon Toews,D,5.524547801705074,27.5740018052264,9.588662473026684,2.1854448288456525,0.2474052441505216,125.09900558977034,46.561441394366966,105.43841221692796,,,,,
Joey Daccord,G,,,,,,,,,17.56072061545878,136.4919449562405,1249.0020742395286,1.758015405343224,6.859819846135305
Mattias Samuelsson,D,8.748145071091972,21.828512853018854,2.341276421229977,0.12517804286279918,1.7450434730372721,102.76172298496095,121.64752295175866,143.76844288395975,,,,,
Marco Rossi,C,23.51002310445034,37.03313774141287,-8.786596892229062,21.089238428096127,0.4427503982440555,141.8252963721107,67.91907198709902,44.879540907282745,,,,,
Kris Letang,D,5.354116555934311,25.739334301574402,-1.6583253130112432,6.452029442325059,0.06898827532762182,124.34512765608258,105.36726659138206,108.75379786637241,,,,,
Kevin Fiala,LW,26.83683834657037,29.88679352789269,0.36017077311967416,19.947858934409403,0.023530178398245654,206.00896055032942,57.79634074035788,30.039342354458213,,,,,
Brock Boeser,"LW,RW",27.573981000225377,29.810308659585278,-11.921798493130314,20.818724167255517,1.2375867427931135,183.31831379238182,67.02430937869373,33.93096298360743,,,,,
Mike Matheson,D,3.987873079845996,22.70756055850329,0.37863820626189487,1.2152884085693536,1.0642522125716658,110.22750860378325,64.6435611628277,153.96492828360843,,,,,
Dan Vladar,G,,,,,,,,,23.15196402201198,121.70105534716426,1118.9224994160645,2.8880393714766495,5.462008994497005
Seth Jarvis,"LW,RW",27.635502971253366,30.66954510073362,5.479028610029409,17.053143679121195,3.7754169776141877,180.29613612234203,72.0403839835308,30.49293602067366,,,,,
Matty Beniers,C,22.879588015454157,31.289481478201054,-6.725578082236321,12.465017809349082,0.3906007965510511,161.54423068925124,41.140711169407794,72.88898954188693,,,,,
Jared McCann,"C,LW",25.57541903411207,33.043688397722256,-5.383577518451369,18.59649505763297,0.09584147794860455,181.5896147753854,58.24032445309318,38.47577354702402,,,,,
Jake DeBrusk,"LW,RW",25.756754183623617,22.80111299773346,-10.673047650712759,22.890004825396296,0.5656957145003801,218.44071899245273,82.92869699376298,43.71747950629723,,,,,
Colton Parayko,D,7.075166955813053,15.697598506941349,-1.5667050631804327,0.054653124076340945,0.6744581606860327,114.0550155440083,97.225631585158,170.88536612166894,,,,,
Jake Walman,D,7.762913653457609,19.218971956977263,2.7380928625766505,2.1892105233640993,0.6019211060594918,129.24591424208487,44.53891234217029,124.76591938196925,,,,,
Denton Mateychuk,D,12.518851666183442,21.879549187677917,2.338529196484616,2.4797292847284775,0.19686572666654278,99.73004697745863,44.26246777841711,108.06812391775392,,,,,
Artyom Levshunov,D,5.006707247294667,26.020941949368666,-11.434957147361926,8.90383478227494,0.1681125118636376,115.23341730760076,107.39075214945285,99.56212778118476,,,,,
Thatcher Demko,G,,,,,,,,,16.012374949918215,143.4554813900277,1286.041442414292,1.226001221801883,7.246906262520435
Luke Evangelista,"LW,RW",16.50114966976229,41.03135160232399,-0.26451499782776644,16.001519003395106,0.008426548336491462,192.5551510372803,33.01664790310803,23.951862293160776,,,,,
Sean Walker,D,6.116240607988281,17.446239890549073,6.654188715440867,0.2940523965855743,0.40186155092972925,154.15674585872947,119.47276297429951,119.78733882866423,,,,,
Trevor Zegras,"C,LW,RW",23.737980089508728,37.24596052868937,2.1935727981374966,16.692848199898933,0.022977807819037438,163.22881865658474,48.90860194350712,29.509417685864737,,,,,
Esa Lindell,D,3.505158181150675,22.513451955784376,8.16363049133696,1.1611262806806044,0.9872078236660514,83.9622846150676,50.328143697625556,170.81425198632257,,,,,
Jackson Blake,RW,25.006656612789854,32.6713528099432,9.390277439474103,12.385405015249564,0.029994938119173933,184.02827637743272,25.82308378032687,36.47795062140622,,,,,
Patrick Kane,RW,17.835010174240743,38.58372416728779,-5.151658749911768,20.476760748148646,0.0,185.2721185482054,28.755970227807406,26.65127819997081,,,,,
Mason McTavish,C,23.203802045233033,31.80582721482533,-2.6842839242249115,13.64108688087335,0.10431725330295258,177.08082198115127,98.69289632098288,37.205511076808946,,,,,
Brad Marchand,"LW,RW",26.032540220068384,30.44582060779389,1.8705989747252185,18.502133023846557,0.5043170290621117,182.4354332067806,68.3371234220018,28.62940739318425,,,,,
Matvei Michkov,"LW,RW",23.46340967307495,35.39337824667499,2.037709941983416,15.429520254684064,0.0014258902158776016,180.66388269487487,39.73282673818965,23.261071670424815,,,,,
Luca Cagnoni,D,6.126969907980559,24.583095006237084,0.5127073170731706,4.959635721784604,0.0,123.64846405818297,96.1378536585363,93.40975609756129,,,,,
Matt Coronato,RW,22.926135689330373,29.204615604261466,-9.882401405327856,16.88634759819045,0.014314941232077778,207.1945965300546,34.34250083804619,29.51723967886818,,,,,
Jaccob Slavin,D,4.717408972850552,21.504463700440606,7.135099763925475,0.1007391821529194,2.685054348417841,118.86758321493573,37.923816165827866,124.81109282468367,,,,,
Ukko-Pekka Luukkonen,G,,,,,,,,,23.5124480176443,129.18350639914786,1140.2136518787945,2.316380111105103,5.371887995588925
Ryan Nugent-Hopkins,"C,LW",19.632933883043417,36.969703452351254,5.727207460763615,27.8082076327284,1.2189149946763067,155.35133843616111,36.255186249769025,38.00084976828069,,,,,
Carter Hart,G,,,,,,,,,25.920071699583193,118.21768804646234,1056.4732298086471,3.154168633250277,4.76998207510419
Sam Dickinson,D,4.615077087680628,25.798834636470666,-3.3919631857896566,9.235208430653913,0.12646385067664592,111.29244065980248,83.53997363582262,91.26392624860657,,,,,
Vladislav Gavrikov,D,6.733047421827095,21.538726736385243,0.14744310399404087,0.8801000673577278,0.5889427370079728,112.22312754373188,52.57243545313163,118.6090066173928,,,,,
Sam Bennett,C,23.76973144326732,27.607117058878853,4.229113482329277,8.667261951431948,0.12948423044971197,197.23887246128683,127.26853715472892,38.18124908037677,,,,,
Sean Durzi,D,6.557292774599801,23.22255332648439,-0.989988487478843,4.5469524783075785,0.04890340037715379,101.57443616904686,55.200931284654125,111.58744051525362,,,,,
Owen Tippett,"LW,RW",24.712858038771824,24.07522242871677,1.3630248299011969,6.0464203248804065,0.5611708768891093,217.88810708261866,147.40277438470173,53.73355786022064,,,,,
Sam Malinski,D,6.404872222383983,20.62184125787707,10.103809203928684,0.9417946881255801,0.08026858826098232,138.38277635888284,53.00605084298951,98.0205547999767,,,,,
Neal Pionk,D,4.860190869350593,21.315755831445152,0.7151343469281478,6.831820076175575,0.427243872822977,121.2658843531495,126.71665467473899,107.32172012772033,,,,,
Matvei Gridin,"LW,RW",18.380039533545816,34.29586989057585,-8.992036393262048,19.993289141317646,0.020064651435235854,161.67569666504815,41.58136963867744,52.34533385663067,,,,,
Jake McCabe,D,3.0727209785408496,20.958326460029177,0.8973725467940554,0.37176721008481806,0.4743233694529152,72.10323537802968,115.57200300679087,172.65212582239954,,,,,
Olen Zellweger,D,7.508428505534465,17.39324834092061,1.8980004982338634,2.384630123900358,0.14174595773154383,134.58457774225295,50.39240533083526,101.52290661081122,,,,,
Dylan Samberg,D,4.186652279733235,18.80136477010391,2.491449467709769,0.1496560163453763,0.1452342402454484,108.80937028914883,70.59849647791779,141.96955885883304,,,,,
Martin Fehervary,D,4.9209114111529315,20.406525612489414,3.197188465444057,1.1333285993202544,0.7425519892525912,79.27573687990115,120.64197152244397,154.2863440188416,,,,,
Aaron Ekblad,D,3.372414728679451,24.401743728460616,3.1336562583962353,4.024970742531399,1.0414950286119964,103.401079760587,93.80363669927996,108.79457297710509,,,,,
Logan Stankoven,"C,RW",22.79301758975048,30.1798321394466,8.393782055190597,12.803625818340256,0.03287226834460888,192.9041527015621,57.94537980539962,28.885084035721132,,,,,
Tyler Bertuzzi,"LW,RW",27.81170867155229,26.605758029868326,-7.125204421455521,20.296754567021832,0.0008717781138012416,168.70801020859997,63.21914424631462,28.87913575631575,,,,,
Brent Burns,D,5.282321407166346,17.95195828276168,8.824328109446174,1.6031696898456878,0.0797845921888848,147.1076351354032,37.078386165337115,96.4934622749317,,,,,
Alex Ovechkin,"LW,RW",28.118258245724235,24.477612982934296,4.385721265733794,14.050876395688329,0.004097691945879443,201.4100488431435,117.07336021338531,17.58525887692867,,,,,
Matt Roy,D,3.374328077042738,19.600699401344798,4.266579893659294,0.08664259032472661,0.27115095579877,98.82164538802448,116.60916785203541,145.58982375655734,,,,,
Jordan Spence,D,5.766740687850576,25.49012200237182,5.782236539101812,2.766424224899533,0.014873345250380704,110.75108524453265,70.72299431686464,77.82675979283154,,,,,
Josh Manson,D,4.485343030316115,20.79282269698769,8.001104040533372,0.14914799396639905,0.5169420317551322,121.37337974609468,157.7734332034487,106.51707880727923,,,,,
Anton Lundell,C,19.794724838487653,30.355098204111655,3.6377470291019436,11.280220500436684,1.885766379590254,166.1429666519562,95.99636609286412,44.36847920696781,,,,,
Damon Severson,D,7.496313557904976,21.95660453756833,2.9661806765735363,2.6133782353653827,0.14993809518473208,96.84348055881982,50.86793398957183,98.84667606417197,,,,,
Cole Perfetti,"LW,RW",19.96193346448005,31.020472368261142,2.0792651272127727,15.757697781717248,0.005257926923917757,174.16490895685226,69.43299262494321,41.29052704728981,,,,,
Valeri Nichushkin,"LW,RW",23.675788154931478,30.150381992627732,2.7574619992945975,10.166712305579324,0.7588513887198318,177.98711786361937,68.43841520879043,30.014429390070553,,,,,
Anthony Cirelli,C,23.02337084374724,29.131992406632055,10.035146877396942,6.11648926723192,3.979002152006934,142.94231423435195,52.69664549156527,58.358535130354944,,,,,
Brayden McNabb,D,4.435993757652507,14.159415906161984,5.358662084234228,0.06660089509185937,0.731991518671641,94.69438678377983,124.91884539843578,166.6088948505636,,,,,
Pavel Zacha,"C,LW",23.7410622428185,35.19498705181357,-1.2129853772579466,18.097357829034053,0.45056758713450384,140.63542370375933,70.14377137635829,27.841243535991048,,,,,
Alex Vlasic,D,3.5924881323790334,19.321843194529066,-11.266698778219784,0.2760933886533675,0.659307029489078,95.045870763756,49.39410430388106,137.96215194249376,,,,,
